|NAME                     |ADDRESS                  |CONSUMER_COUNT |MESSAGE_COUNT |MESSAGES_ADDED |DELIVERING_COUNT |MESSAGES_ACKED |
|SOI.REQ.INT.SG.REFERENCEDATA.PARTY.PARTYDATAMANAGEMENT.V4_8.KONY|SOI.REQ.INT.SG.REFERENCEDATA.PARTY.PARTYDATAMANAGEMENT.V4_8.KONY|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.REFERENCEDATA.PARTY.PARTYPROFILE.V1_1.NCSP|SOI.REQ.INT.SG.REFERENCEDATA.PARTY.PARTYPROFILE.V1_1.NCSP|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.REFERENCEDATA.PARTY.PARTYPROFILE.V1_1.SD.ISMP|SOI.REQ.INT.SG.REFERENCEDATA.PARTY.PARTYPROFILE.V1_1.SD.ISMP|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.REFERENCEDATAMANAGEMENT_SG_V5_0.SD|SOI.REQ.INT.SG.REFERENCEDATAMANAGEMENT_SG_V5_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.REGULATORYCOMPLIANCE.V1_0.SD|SOI.REQ.INT.SG.REGULATORYCOMPLIANCE.V1_0.SD|1              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.REGULATORYCOMPLIANCE.V4_0.IWF|SOI.REQ.INT.SG.REGULATORYCOMPLIANCE.V4_0.IWF|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.REMITTANCEPAYEE_SG_V5_0.SD|SOI.REQ.INT.SG.REMITTANCEPAYEE_SG_V5_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.REWARDPOINTSACCOUNT.V5_0.SD|SOI.REQ.INT.SG.REWARDPOINTSACCOUNT.V5_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.RISKANDCOMPLIANCE.REGULATIONSANDCOMPLIANCE.REGULATORYCOMPLIANCE.V1_0.ICOS|SOI.REQ.INT.SG.RISKANDCOMPLIANCE.REGULATIONSANDCOMPLIANCE.REGULATORYCOMPLIANCE.V1_0.ICOS|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICE.ASSOCIATEDCHANNEL.ATMNETWORKOPERATIONS.V1_0|SOI.REQ.INT.SG.SALESANDSERVICE.ASSOCIATEDCHANNEL.ATMNETWORKOPERATIONS.V1_0|1              |0             |22             |0                |22             |
|SOI.REQ.INT.SG.SALESANDSERVICE.ASSOCIATEDCHANNEL.ATMNETWORKOPERATIONS.V1_0.AFA|SOI.REQ.INT.SG.SALESANDSERVICE.ASSOCIATEDCHANNEL.ATMNETWORKOPERATIONS.V1_0.AFA|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICE.CUSTOMERMANAGEMENT.CUSTOMERACCESSENTITLEMENT.V4_1.IRCP|SOI.REQ.INT.SG.SALESANDSERVICE.CUSTOMERMANAGEMENT.CUSTOMERACCESSENTITLEMENT.V4_1.IRCP|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICE.CUSTOMERMANAGEMENT.CUSTOMERACCESSENTITLEMENT.V4_1.IWF|SOI.REQ.INT.SG.SALESANDSERVICE.CUSTOMERMANAGEMENT.CUSTOMERACCESSENTITLEMENT.V4_1.IWF|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICE.CUSTOMERMNGMT.CUSTOMERACCESSENTITLEMENT.V1_0.SD|SOI.REQ.INT.SG.SALESANDSERVICE.CUSTOMERMNGMT.CUSTOMERACCESSENTITLEMENT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICE.MARKETING.CUSTOMERCAMPAIGNMANAGEMENT.V1_0.SD|SOI.REQ.INT.SG.SALESANDSERVICE.MARKETING.CUSTOMERCAMPAIGNMANAGEMENT.V1_0.SD|1              |0             |2              |0                |2              |
|SOI.REQ.INT.SG.SALESANDSERVICE.SALES.LEAD_OPPORTUNITYMANAGEMENT.V4_0.TMAC|SOI.REQ.INT.SG.SALESANDSERVICE.SALES.LEAD_OPPORTUNITYMANAGEMENT.V4_0.TMAC|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICE.SALES.LEAD_OPPORTUNITYMANAGEMENT.V4_5.ICAL|SOI.REQ.INT.SG.SALESANDSERVICE.SALES.LEAD_OPPORTUNITYMANAGEMENT.V4_5.ICAL|1              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICE.SERVICING.PAYMENTORDER.V1_0|SOI.REQ.INT.SG.SALESANDSERVICE.SERVICING.PAYMENTORDER.V1_0|1              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICE.SERVICING.PAYMENTORDER.V1_1|SOI.REQ.INT.SG.SALESANDSERVICE.SERVICING.PAYMENTORDER.V1_1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICE.SERVICING.SERVICINGISSUE.V2_0|SOI.REQ.INT.SG.SALESANDSERVICE.SERVICING.SERVICINGISSUE.V2_0|1              |0             |4              |0                |4              |
|SOI.REQ.INT.SG.SALESANDSERVICES.CROSSCHANNEL.CONTACTDIALOGUE.V1_0|SOI.REQ.INT.SG.SALESANDSERVICES.CROSSCHANNEL.CONTACTDIALOGUE.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICES.CROSSCHANNEL.CONTACTDIALOGUE.V1_0.SD.ISMP|SOI.REQ.INT.SG.SALESANDSERVICES.CROSSCHANNEL.CONTACTDIALOGUE.V1_0.SD.ISMP|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICES.CROSSCHANNEL.CONTACTDIALOGUE.V1_3|SOI.REQ.INT.SG.SALESANDSERVICES.CROSSCHANNEL.CONTACTDIALOGUE.V1_3|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICES.CUSTOMERMNGMT.CUSTOMERACCESSENTITLEMENT.V4_4_BPDS|SOI.REQ.INT.SG.SALESANDSERVICES.CUSTOMERMNGMT.CUSTOMERACCESSENTITLEMENT.V4_4_BPDS|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICES.MARKETING.CUSTOMERSURVEYS.V1_0.SD|SOI.REQ.INT.SG.SALESANDSERVICES.MARKETING.CUSTOMERSURVEYS.V1_0.SD|1              |0             |80             |0                |80             |
|SOI.REQ.INT.SG.SALESANDSERVICES.MARKETING.CUSTOMERSURVEYS.V1_1.SD|SOI.REQ.INT.SG.SALESANDSERVICES.MARKETING.CUSTOMERSURVEYS.V1_1.SD|1              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICES.SALES.CUSTOMERCAMPAIGNEXECUTION.V1_1.PWEBSG|SOI.REQ.INT.SG.SALESANDSERVICES.SALES.CUSTOMERCAMPAIGNEXECUTION.V1_1.PWEBSG|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICES.SALES.CUSTOMERCAMPAIGNEXECUTION.V3_0.PWEBSG|SOI.REQ.INT.SG.SALESANDSERVICES.SALES.CUSTOMERCAMPAIGNEXECUTION.V3_0.PWEBSG|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICES.SALES.CUSTOMERCAMPAIGNEXECUTION.V4_0|SOI.REQ.INT.SG.SALESANDSERVICES.SALES.CUSTOMERCAMPAIGNEXECUTION.V4_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICES.SALES.LEAD_OPPORTUNITYMANAGEMENT.V1_1.SD.ISMP|SOI.REQ.INT.SG.SALESANDSERVICES.SALES.LEAD_OPPORTUNITYMANAGEMENT.V1_1.SD.ISMP|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICES.SERVICING.CUSTOMERORDER.V1_0|SOI.REQ.INT.SG.SALESANDSERVICES.SERVICING.CUSTOMERORDER.V1_0|1              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICES.SERVICING.CUSTOMERORDER.V1_1|SOI.REQ.INT.SG.SALESANDSERVICES.SERVICING.CUSTOMERORDER.V1_1|1              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICES.SERVICING.SERVICINGISSUE.V1_0|SOI.REQ.INT.SG.SALESANDSERVICES.SERVICING.SERVICINGISSUE.V1_0|1              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESANDSERVICES.SERVICING.SERVICINGISSUE.V1_2.ICAL|SOI.REQ.INT.SG.SALESANDSERVICES.SERVICING.SERVICINGISSUE.V1_2.ICAL|1              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.SALESSERVICE.SERVICING.PAYMENTORDER.V1_0.ICAL|SOI.REQ.INT.SG.SALESSERVICE.SERVICING.PAYMENTORDER.V1_0.ICAL|1              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.STANDINGINSTRUCTIONS.V5_0.SD|SOI.REQ.INT.SG.STANDINGINSTRUCTIONS.V5_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.TRADEFINANCE.V1_0|SOI.REQ.INT.SG.TRADEFINANCE.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.TRADEFINANCE.V1_1|SOI.REQ.INT.SG.TRADEFINANCE.V1_1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.STMTSVC410   |SOI.REQ.INT.STMTSVC410   |0              |0             |0              |0                |0              |
|SOI.REQ.INT.TOLSG1.SVC1.FW1_4.V1|SOI.REQ.INT.TOLSG1.SVC1.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.ATMNETWORKMANAGEMENT.V1_0.SD|SOI.REQ.INT.TW.ATMNETWORKMANAGEMENT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.CORRESPONDENCE.V1_0.SD|SOI.REQ.INT.TW.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.CORRESPONDENCE.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.CORRESPONDENCE.V1_1.SD|SOI.REQ.INT.TW.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.CORRESPONDENCE.V1_1.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.CARDBILLINGANDPAYMENT.V1_0.CARDS|SOI.REQ.INT.TW.CARDBILLINGANDPAYMENT.V1_0.CARDS|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.CROSSPRODUCTOPERATIONS.ACCOUNTMANAGEMENT.POSITIONMANAGEMENT.V1_0|SOI.REQ.INT.TW.CROSSPRODUCTOPERATIONS.ACCOUNTMANAGEMENT.POSITIONMANAGEMENT.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.DEPOSITACCOUNT.V1_0.SD|SOI.REQ.INT.TW.DEPOSITACCOUNT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.DOCUMENTSERVICES.V1_0.SD|SOI.REQ.INT.TW.DOCUMENTSERVICES.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.ETRADINGWORKBENCH.V1_0.SD|SOI.REQ.INT.TW.ETRADINGWORKBENCH.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.OPERATIONANDEXECUTION.CARDS.CARDFACILITY.V1_0.SD|SOI.REQ.INT.TW.OPERATIONANDEXECUTION.CARDS.CARDFACILITY.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.OPERATIONANDEXECUTION.CARDS.CARDFACILITY.V1_1.SD|SOI.REQ.INT.TW.OPERATIONANDEXECUTION.CARDS.CARDFACILITY.V1_1.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.OPERATIONSANDEXECUTION.CONSUMERSERVICES.BROKEREDPRODUCT.V1_0|SOI.REQ.INT.TW.OPERATIONSANDEXECUTION.CONSUMERSERVICES.BROKEREDPRODUCT.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.OPERATIONSANDEXECUTION.INVESTMENTMANAGEMENT.INVESTMENTPORTFOLIOMANAGEMENT.V1_0|SOI.REQ.INT.TW.OPERATIONSANDEXECUTION.INVESTMENTMANAGEMENT.INVESTMENTPORTFOLIOMANAGEMENT.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.OPERATIONSANDEXECUTION.INVESTMENTMANAGEMENT.INVESTMENTPORTFOLIOMANAGEMENT.V1_1|SOI.REQ.INT.TW.OPERATIONSANDEXECUTION.INVESTMENTMANAGEMENT.INVESTMENTPORTFOLIOMANAGEMENT.V1_1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.OPERATIONSANDEXECUTION.LOANSANDDEPOSITS.LOAN.V1_0|SOI.REQ.INT.TW.OPERATIONSANDEXECUTION.LOANSANDDEPOSITS.LOAN.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.PARTYDATAMANAGEMENT.V1_0.SD|SOI.REQ.INT.TW.PARTYDATAMANAGEMENT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.PARTYDATAMANAGEMENT.V1_1.PARTY|SOI.REQ.INT.TW.PARTYDATAMANAGEMENT.V1_1.PARTY|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.REFERENCEDATA.EXTERNALAGENCY.SUPPLIERAGREEMENT.V1_0|SOI.REQ.INT.TW.REFERENCEDATA.EXTERNALAGENCY.SUPPLIERAGREEMENT.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.REFERENCEDATA.MARKETDATA.PUBLICREFERENCEDATAMANAGEMENT.V1_0|SOI.REQ.INT.TW.REFERENCEDATA.MARKETDATA.PUBLICREFERENCEDATAMANAGEMENT.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.REFERENCEDATA.PARTY.PARTYPROFILE.V1_0|SOI.REQ.INT.TW.REFERENCEDATA.PARTY.PARTYPROFILE.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.REFERENCEDATA.PARTY.PARTYPROFILE.V2_0|SOI.REQ.INT.TW.REFERENCEDATA.PARTY.PARTYPROFILE.V2_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.REGULATORYCOMPLIANCE.V1_1.SD|SOI.REQ.INT.TW.REGULATORYCOMPLIANCE.V1_1.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.RISKANDCOMPLIANCE.REGULATIONSANDCOMPLIANCE.REGULATORYCOMPLIANCE.V1_0|SOI.REQ.INT.TW.RISKANDCOMPLIANCE.REGULATIONSANDCOMPLIANCE.REGULATORYCOMPLIANCE.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.SALESANDSERVICES.CROSSCHANNEL.CONTACTDIALOGUE.V1_0|SOI.REQ.INT.TW.SALESANDSERVICES.CROSSCHANNEL.CONTACTDIALOGUE.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.SALESANDSERVICES.SALES.LEAD_OPPORTUNITYMANAGEMENT.V1_0|SOI.REQ.INT.TW.SALESANDSERVICES.SALES.LEAD_OPPORTUNITYMANAGEMENT.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.SALESANDSERVICES.SALES.PROSPECTMANAGEMENT.V1_0|SOI.REQ.INT.TW.SALESANDSERVICES.SALES.PROSPECTMANAGEMENT.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TW.SALESANDSERVICES.SERVICING.SERVICINGISSUE.V1_0|SOI.REQ.INT.TW.SALESANDSERVICES.SERVICING.SERVICINGISSUE.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.TWLP.SVC1.FW1_5.V1|SOI.REQ.INT.TWLP.SVC1.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.UIS.SVC2.FW1_5.V1|SOI.REQ.INT.UIS.SVC2.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.UISP.MED1.FW2_3.V1|SOI.REQ.INT.UISP.MED1.FW2_3.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.UISP.MED3.FW1_4.V1|SOI.REQ.INT.UISP.MED3.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.UISP.MED4.FW1_4.V1|SOI.REQ.INT.UISP.MED4.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.UISP.MED5.FW1_4.V1|SOI.REQ.INT.UISP.MED5.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.UISP.MED6.FW1_4.V1|SOI.REQ.INT.UISP.MED6.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.UISP.MED7.FW1_4.V1|SOI.REQ.INT.UISP.MED7.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.UISP.MED8.FW1_5.V1|SOI.REQ.INT.UISP.MED8.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.UISP.SVC1.FW2_3.V1|SOI.REQ.INT.UISP.SVC1.FW2_3.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.UISP1.MED5.FW1_4.V1|SOI.REQ.INT.UISP1.MED5.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.VOSG.SVC2.FW1_5.V1|SOI.REQ.INT.VOSG.SVC2.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.VOSG1.SVC1.FW1_5.V1|SOI.REQ.INT.VOSG1.SVC1.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.VTMA.SVC1.FW1_5.V1|SOI.REQ.INT.VTMA.SVC1.FW1_5.V1|1              |0             |18             |0                |18             |
|SOI.REQ.INT.WWMA.SVC1.FW1_2.V1|SOI.REQ.INT.WWMA.SVC1.FW1_2.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.XREF.UPDATES.BSFCROSSREFERENCER.V1_0|SOI.REQ.INT.XREF.UPDATES.BSFCROSSREFERENCER.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.ENT.FORMSVC      |SOI.RES.ENT.FORMSVC      |0              |0             |0              |0                |0              |
|SOI.RES.ENT.PAYMENT.FUNDTFRADD|SOI.RES.ENT.PAYMENT.FUNDTFRADD|0              |0             |0              |0                |0              |
|SOI.RES.ENT.SG.IWF.SOI.TRANSVC|SOI.RES.ENT.SG.IWF.SOI.TRANSVC|0              |0             |0              |0                |0              |
|SOI.RES.ENT.SUBSCRIPTION.ASYNC|SOI.RES.ENT.SUBSCRIPTION.ASYNC|0              |0             |0              |0                |0              |
|SOI.RES.ENT.SUBSCRIPTION.ASYNC_1|SOI.RES.ENT.SUBSCRIPTION.ASYNC_1|0              |0             |0              |0                |0              |
|SOI.RES.INQ.SG.REFERENCEDATA.PARTY.PARTYDATAMANAGEMENT.V1_1.ICAL|SOI.RES.INQ.SG.REFERENCEDATA.PARTY.PARTYDATAMANAGEMENT.V1_1.ICAL|0              |0             |0              |0                |0              |
|SOI.RES.INT.ABSP.MED1.FW2_3.V1|SOI.RES.INT.ABSP.MED1.FW2_3.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.ADMN.SVC1.FW1_4.V1|SOI.RES.INT.ADMN.SVC1.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.BIP.SVC1.FW1_2.V1|SOI.RES.INT.BIP.SVC1.FW1_2.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.BOSSHK1.SVC1.FW1_5.V1|SOI.RES.INT.BOSSHK1.SVC1.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.CBHK.MED2.FW1_4.V1|SOI.RES.INT.CBHK.MED2.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.CBHK.MEDSVC1.FW1_4.V1|SOI.RES.INT.CBHK.MEDSVC1.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.CBHK1_SVC1_FW1_5.V1_0|SOI.RES.INT.CBHK1_SVC1_FW1_5.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.CBSG1_MED1_FW1_4_v1_0|SOI.RES.INT.CBSG1_MED1_FW1_4_v1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.CBSG2_MED1_FW1_4_v1_0|SOI.RES.INT.CBSG2_MED1_FW1_4_v1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.CBSG_SVC1_FW1_5_v1|SOI.RES.INT.CBSG_SVC1_FW1_5_v1|0              |0             |0              |0                |0              |
|SOI.RES.INT.CCVB.SVC1.FW1_5.V1|SOI.RES.INT.CCVB.SVC1.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.CCVB.SVC1.NOTIFYSVC|SOI.RES.INT.CCVB.SVC1.NOTIFYSVC|0              |0             |0              |0                |0              |
|SOI.RES.INT.CCVBSG.MED1.FW2_3.V1|SOI.RES.INT.CCVBSG.MED1.FW2_3.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.CEP.SVC3.FW2_3.V1|SOI.RES.INT.CEP.SVC3.FW2_3.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.CHANNELSVC410|SOI.RES.INT.CHANNELSVC410|0              |0             |0              |0                |0              |
|SOI.RES.INT.CIBP.SVC2.FW1_5.V1|SOI.RES.INT.CIBP.SVC2.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.CMSG1.SVC1.FW1_4_V1|SOI.RES.INT.CMSG1.SVC1.FW1_4_V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.CN.DOCSERVICES.V1_15.SD|SOI.RES.INT.CN.DOCSERVICES.V1_15.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.CN.PARTYDATAMANAGEMENT.V1_0.SD|SOI.RES.INT.CN.PARTYDATAMANAGEMENT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.CN.PAYMENTSEXECUTION.V1_0.SD|SOI.RES.INT.CN.PAYMENTSEXECUTION.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.CRMH1.SVC1.FW1_5.V1|SOI.RES.INT.CRMH1.SVC1.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.CUSTOMERSVC420|SOI.RES.INT.CUSTOMERSVC420|0              |0             |0              |0                |0              |
|SOI.RES.INT.EPSP.MED1.FW2_5.V1|SOI.RES.INT.EPSP.MED1.FW2_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.EPSP.SVC1.FW2_5.V1|SOI.RES.INT.EPSP.SVC1.FW2_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.ESTMT.SVC1.FW1_3.V1|SOI.RES.INT.ESTMT.SVC1.FW1_3.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.FDM.RETRY.V1_0|SOI.RES.INT.FDM.RETRY.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.FDM.V1_0     |SOI.RES.INT.FDM.V1_0     |0              |0             |0              |0                |0              |
|SOI.RES.INT.FINIQHK1.SVC1.FW1_5.V1|SOI.RES.INT.FINIQHK1.SVC1.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.GCSP.MED1.FW2_3.V1|SOI.RES.INT.GCSP.MED1.FW2_3.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.GUI.MED1.FW1_4.V1|SOI.RES.INT.GUI.MED1.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.GUI.SVC1.FW1_4.V1|SOI.RES.INT.GUI.SVC1.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.CORRESPONDENCE.V1_0.APIMHK|SOI.RES.INT.HK.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.CORRESPONDENCE.V1_0.APIMHK|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.BUSINESSSUPPORT.HRMANAGEMENT.EMPLOYEERECORD.V1_0.ISMOHK|SOI.RES.INT.HK.BUSINESSSUPPORT.HRMANAGEMENT.EMPLOYEERECORD.V1_0.ISMOHK|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.CARDAUTHORIZATION.V1_0.SD|SOI.RES.INT.HK.CARDAUTHORIZATION.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.CONTACTHANDLER.V1_0.SD|SOI.RES.INT.HK.CONTACTHANDLER.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.CREDICARD_HK.V1_0.SD|SOI.RES.INT.HK.CREDICARD_HK.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.CUSTACCESSEMTILEMENT.V1_0.SD|SOI.RES.INT.HK.CUSTACCESSEMTILEMENT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.CUSTOMERACCESSENTITLEMENT.V1_0.SD|SOI.RES.INT.HK.CUSTOMERACCESSENTITLEMENT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.CUSTOMERCACHE.V1_0|SOI.RES.INT.HK.CUSTOMERCACHE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.CUSTOMERPROFILE.V1_0.SD|SOI.RES.INT.HK.CUSTOMERPROFILE.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.DOCUMENTSERVICES.V1_0.SD|SOI.RES.INT.HK.DOCUMENTSERVICES.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.DOCUMENTSERVICES_HK.V1_0.SD|SOI.RES.INT.HK.DOCUMENTSERVICES_HK.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.EBRANCHMANAGEMENT.V4_0.IBHK|SOI.RES.INT.HK.EBRANCHMANAGEMENT.V4_0.IBHK|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.EBRANCHMANAGEMNT.V1_0.SD|SOI.RES.INT.HK.EBRANCHMANAGEMNT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.HOLIDAYMASTERAPPLICATION.V1_0.IBHK|SOI.RES.INT.HK.HOLIDAYMASTERAPPLICATION.V1_0.IBHK|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.ICALHK2.FINACCTADD.FW1_4.V1|SOI.RES.INT.HK.ICALHK2.FINACCTADD.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.ICALHK2.ORCHSVC2.INQPARTYPROD.FW1_0_V1|SOI.RES.INT.HK.ICALHK2.ORCHSVC2.INQPARTYPROD.FW1_0_V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.ICALHK2.ORCHSVC2.INQPARTYPROF.FW1_0_V1|SOI.RES.INT.HK.ICALHK2.ORCHSVC2.INQPARTYPROF.FW1_0_V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.ICALHK2.ORCHSVC2.ONBOARDPARTY.FW1_0_V1|SOI.RES.INT.HK.ICALHK2.ORCHSVC2.ONBOARDPARTY.FW1_0_V1|0              |0             |0              |0                |0              |
|SOI.RES.INT.HK.ICALHK2.ORCHSVC2.PARTYPROFMOD.FW1_0_V1|SOI.RES.INT.HK.ICALHK2.ORCHSVC2.PARTYPROFMOD.FW1_0_V1|0              |0             |0              |0                |0              |
